"ev","IR.1","IR.2","IR.3","IR.4","MR.1","MR.2","MR.3","MR.4","IRR.1","IRR.2","IRR.3","IRR.4","MRR.1","MRR.2","MRR.3","MRR.4"
0.073030303030303,0.212528112008598,0.269765941621234,0.165383698199398,0.177402897022317,0.425784778329138,0.80029577069195,0.518689787267374,0.372133429995984,1.28506082717028,1.63115194882138,1,1.07267462847776,1.14417234252169,2.15056134758059,1.39382744321834,1
0.076969696969697,0.183587205677677,0.243287854487487,0.140428557308602,0.15128003711801,0.369214948110262,0.750329995053558,0.4782430038377,0.317110386486558,1.30733526852541,1.73246709323406,1,1.07727402472391,1.16431048569869,2.36614764772255,1.50812784512176,1
0.0809090909090909,0.157718336227667,0.218505527074049,0.118663315132427,0.128289916091454,0.318796172353344,0.698332443961396,0.440100418662454,0.268413726524518,1.32912464186302,1.84139071818614,1,1.08112533303391,1.18770443107061,2.60170168271036,1.63963454612018,1
0.0848484848484849,0.134793981515908,0.1954494003133,0.0998237328478016,0.108221267507012,0.274327762114113,0.645617594024214,0.404216459929843,0.225736127659344,1.35031998574352,1.95794521740933,1,1.08412362891712,1.21525856298952,2.86005435070858,1.79065913870837,1
0.0887878787878788,0.114634251171373,0.174129980604121,0.0836300024125081,0.0908331320412993,0.235416166333756,0.593298949387304,0.370536822187656,0.188641886884357,1.37073117140348,2.08214726271582,1,1.08613092695205,1.24795277561061,3.14510716143871,1.96423407498466,1
0.0927272727272727,0.0970296936062401,0.15453344230252,0.0698008894166341,0.0758724205005849,0.201572061451001,0.542257527704843,0.339000632196092,0.156653425262038,1.39009251052777,2.21391795425594,1,1.08698357764054,1.28673893413966,3.46151082747024,2.16401672436487,1
0.0966666666666667,0.0817569429613694,0.136621339695409,0.0580629477802414,0.0630854181789588,0.172282899555297,0.493144436154104,0.309541199524193,0.129276038999926,1.40807427261196,2.352986627763,1,1.08650043772711,1.33267464634645,3.81466233007329,2.39442051225262,1
0.100606060606061,0.0685892764544068,0.120333706836026,0.0481566251081734,0.0522254270154429,0.147069601063063,0.446405603329475,0.282086609810383,0.106530820825238,1.42429574955338,2.49879858826739,1,1.08449101028425,1.38053569778016,4.19038922136718,2.64793425625756,1
0.104545454545455,0.057303802472771,0.105594012217613,0.0398402603291156,0.0430579115592095,0.125381590513238,0.402317576572496,0.256560455863114,0.0932454010456355,1.43833905700895,2.65043479498663,1,1.08076381036452,1.34464101293183,4.31461039430349,2.75145425925671,1
0.108484848484848,0.0476864135153478,0.0923145078234606,0.0328925257922915,0.0353639199286085,0.106769504999846,0.361025919730155,0.232882684008923,0.0833171213849094,1.44976441810751,2.80654968263625,1,1.0751354320408,1.28148336410461,4.33315402319631,2.79513598331187,1
0.112424242424242,0.0395351779312403,0.0804010059177584,0.0271136569446769,0.0289422175612799,0.090852575192267,0.322580803657716,0.210970476534957,0.0743594889644013,1.4581278361642,2.96533241833847,1,1.06744057507012,1.22180203841586,4.33812561315675,2.83716953240435,1
0.116363636363636,0.0326625714397927,0.0697566536203627,0.0223257238121931,0.0236104108312924,0.077254217600758,0.286966981414348,0.190739110784999,0.0662841886307989,1.46300167979119,3.12449684530566,1,1.05754290565924,1.16549993590571,4.32934289974863,2.8775959203093,1
0.12030303030303,0.0268968010992303,0.0602846638403162,0.0183721583017142,0.0192052661701437,0.0656359280986908,0.25412716537745,0.172102763083006,0.0590110458528649,1.46399789602949,3.28130548682957,1,1.04534621652763,1.11226512172558,4.30643384987749,2.91644997297825,1
0.124242424242424,0.0220824038022066,0.0518901645363215,0.0151167264231734,0.0155823970649757,0.055735790815594,0.223978939859542,0.1549752441296,0.0524670779339227,1.46079271292196,3.43263237580166,1,1.03080499234864,1.06230026543098,4.2689425193761,2.95376167746136,1
0.128181818181818,0.0180802667531453,0.0444813893522997,0.012442112238647,0.0126154711576548,0.04730510565739,0.196425957084023,0.139270661887245,0.0465857138943561,1.45315091251028,3.57506735987592,1,1.01393323864008,1.0154423256165,4.21644192314975,2.98955731800255,1
0.132121212121212,0.0147671976178424,0.0379704138157982,0.0102482572454816,0.0101950724424082,0.0401200058988966,0.171364469026557,0.124904011759527,0.0413061422253972,1.44846421653815,3.72438881923523,1.00521671654359,1,1,4.27129720415295,3.11326005470408,1.02956470967351
0.136060606060606,0.0120351572010878,0.0322735928005335,0.00845057500892767,0.00822733607994713,0.0340137682449141,0.148686365749084,0.111791695067833,0.0365727574801168,1.46282552264051,3.92272692970394,1.02713380452813,1,1,4.37135822995198,3.28666010372282,1.07523392341527
0.14,0.0097902537436677,0.0273118062513543,0.00697813716947878,0.00663245526341341,0.0288212126780754,0.128279883773013,0.0998519672615708,0.032334684242849,1.47611304635157,4.11790282280747,1.0521197493743,1,1,4.45088432627255,3.46453039214167,1.12190575060176
0.143939393939394,0.00795158415169573,0.023010582960835,0.00577190450443434,0.00534314146251412,0.0244035000681095,0.110029044137205,0.0890053178484478,0.0285453622812228,1.48818521977785,4.30656442886087,1.0802454969475,1,1,4.50874029668354,3.64723574897192,1.16972410521251
0.147878787878788,0.0064499936982473,0.0193001474546222,0.00478305632668563,0.00430310196850879,0.020657806821577,0.0938126995341528,0.0791747849506896,0.0251621805774874,1.49891723353293,4.48517083626317,1.11153683126481,1,1,4.54127102380325,3.83268106021748,1.21804704607875
0.151818181818182,0.00522681233412939,0.0161154193175136,0.0039714536756695,0.00346558258003344,0.0174750633375665,0.0795038385340703,0.0702862085660372,0.022146150931993,1.50820596924831,4.65013282625575,1.14597000185498,1,1,4.54955939204862,4.02208605533013,1.26730018107488
0.155757575757576,0.00423261311534991,0.0133959836552549,0.00330425676264011,0.00279200893976603,0.0147724068922039,0.0669695438207232,0.0622684277678746,0.0194616141692342,1.5159740554787,4.79797305247076,1.18346926314534,1,1,4.53342128397953,4.21518498794779,1.31743014603158
0.15969696969697,0.00342602672683097,0.0110860432461513,0.00275470503705296,0.00225074770888637,0.0124842754117708,0.0560717632955126,0.055053427944311,0.0170759737799627,1.52217270434371,4.92549351594651,1.22390662719632,1,1,4.49139108567289,4.40982164590858,1.36779854791274
0.163636363636364,0.00277263588231031,0.00913435626609431,0.00230105894373405,0.00181599855429633,0.0105423874592436,0.0466688553736071,0.048576444571923,0.0149594531798722,1.5267830889792,5.02993586888274,1.26710395131657,1,1,4.42678241091277,4.6077271168146,1.4189815388312
0.167575757575758,0.00224396463656134,0.00749415829322993,0.00192569571781147,0.00146681980498493,0.00889708386480914,0.0386177302525468,0.0427760298945514,0.0130848737239728,1.52981615665081,5.10911992581593,1.31283727644464,1,1,4.34049300190284,4.80787081975753,1.47069241144593
0.171515151515152,0.00181657039952972,0.00612306400307517,0.00161434710227799,0.00118628449404684,0.00750556155220361,0.031776332943236,0.0375940882968147,0.0114274512570969,1.53131091963678,5.16154770108073,1.36084312859125,1,1,4.23370492963402,5.00883085633708,1.52253114941704
0.175454545454545,0.0014712406620309,0.00498294279475316,0.00135546430250588,0.00096075915260166,0.00632676516844588,0.026006196220002,0.0329758852703954,0.00996460938056787,1.53133140397039,5.18646403863002,1.41082632295033,1,1,4.11050442486871,5.21212410962547,1.57499276727788
0.179393939393939,0.00119229204011903,0.00403976341045399,0.0011396944232744,0.000779294920487781,0.0053301801435125,0.0211748195783685,0.0288700338447339,0.00867580784753563,1.52996254533873,5.18386980878227,1.46246869229051,1,1,3.9726273799847,5.41633360738705,1.62767629122164
0.183333333333333,0.00096696608608824,0.00326340492481418,0.000959452687606779,0.000633119016949697,0.00448859567031423,0.0171576873654227,0.0252284613584716,0.00754238463175072,1.52730538840388,5.15448886772812,1.51543811182505,1,1,3.82250677620547,5.62056892879046,1.68034396183934
0.187272727272727,0.000784914233485904,0.00262743458047724,0.000808575568798156,0.000515214097361291,0.00377711007573456,0.0138398091013622,0.0220063586108113,0.00654741030032058,1.52347196535557,5.09969465884931,1.56939721358429,1,1,3.66412649455832,5.82624233066113,1.7334443977112
0.191212121212121,0.000637763060163011,0.00210885610565285,0.000682041284687118,0.000419973247491548,0.00317680159448364,0.0111167340154755,0.0191621128277532,0.00567555339802694,1.5185802047447,5.02140581155777,1.6240112644338,1,1,3.4993479085314,6.03188844434832,1.78656212206714
0.195151515151515,0.000518750582980392,0.00168783478346945,0.000575745672592974,0.00034291910107088,0.00267089520734953,0.00889505050909611,0.0166572255297153,0.00491295564131811,1.51274916258797,4.92196199686346,1.67895480536084,1,1,3.3303629751626,6.23657022704575,1.83944155794622
0.199090909090909,0.000422424364779665,0.0013474072900618,0.000486323109323952,0.000280476612967592,0.00224409806778736,0.00709242457439319,0.0144562162740716,0.00424711583263693,1.50609478740558,4.80399159061965,1.73391679319852,1,1,3.16047889180984,6.44188259041867,1.89257140478914
0.203030303030303,0.000344392660657007,0.00107318505418467,0.000411003741619909,0.000229790222879202,0.00188457344397652,0.00563725789214375,0.0125265133191931,0.00366678153916777,1.49872634414933,4.67028161920025,1.78860412975868,1,1,2.99126463347001,6.64686927390935,1.94568248368751
0.206969696969697,0.000281120521746127,0.000853059687266608,0.00034749977150377,0.00018857738718999,0.00158234500323129,0.00446805790753457,0.0108383324520286,0.00316184772677852,1.49074354001363,4.52365842998533,1.84274359021459,1,1,2.8236938837045,6.84953814111066,1.99820375475749
0.210909090909091,0.000229763601558467,0.000676918089351365,0.000293914856599307,0.000155011658643818,0.00132789619466633,0.00353261173974651,0.00936454547341237,0.00272326168980785,1.48223432720253,4.36688501544759,1.89608226355837,1,1,2.66030714895915,7.05216681170281,2.05080916772424
0.214848484848485,0.000188033288871612,0.000536373410997633,0.000248671821573222,0.000127629603984805,0.00111384794922842,0.00278704700055254,0.00808054008658077,0.00234293376008055,1.47327330807982,4.20257835369833,1.94838668936736,1,1,2.50217904740335,7.25461683722477,2.10345923939038
0.218787878787879,0.000154087661878897,0.000424516400693812,0.000210454834992751,0.000105256841031356,0.000934291607005866,0.00219484900442291,0.00696407314029546,0.00201365340565418,1.4639206380229,4.03314783660806,1.99944091928482,1,1,2.34921194621106,7.45385390179549,2.15527292609141
0.222727272727273,0.000126443580478396,0.000335690008475191,0.000178162998423538,8.69493382121586e-05,0.000783460825303561,0.00172588837406329,0.00599511930983976,0.0017290104354859,1.45422130953856,3.86075403651835,2.04904375452307,1,1,2.2029032190532,7.65209837711653,2.20688818080467
0.226666666666667,0.000103905982928789,0.000265288607013269,0.000150872939702096,7.19468525200192e-05,0.000656796059857023,0.00135549782584243,0.00515571734299536,0.00148332110752525,1.44420470513115,3.6872857911255,2.09700542021787,1,1,2.0638032239985,7.84979944020629,2.25841961939928
0.230606060606061,8.5511117706283e-05,0.000209581927216248,0.000127808520454825,5.96359945550421e-05,0.00055053744840472,0.00106362332686694,0.00442981595331915,0.00127155899446718,1.43388432345769,3.5143528464644,2.14314394198393,1,1,1.93197271130052,8.04634810248663,2.3096684851353
0.234545454545455,7.0481018150565e-05,0.000165562827633974,0.000108316179510287,4.9520914275131e-05,0.000461570844498937,0.000834063554869036,0.00380312131798044,0.00108929049537154,1.42325761109705,3.34329101264429,2.18728149703574,1,1,1.80701091676287,8.23951807898299,2.35996382430531
0.238484848484848,5.81870192450239e-05,0.000130817325345831,9.18447578093932e-05,4.12000123313267e-05,0.000386960948088988,0.000653802870046571,0.00326294794732873,0.00093261489591101,1.41230586964609,3.17517684931282,2.22924102718189,1,1,1.68958359564547,8.43224093656697,2.41010081383339
0.242424242424242,4.81205291121289e-05,0.000103414882627367,7.79289035771008e-05,3.43474135972085e-05,0.00032442432509816,0.000512436697688856,0.00279807445620806,0.000798108879203507,1.40099425466026,3.01084919639398,2.26884342707639,1,1,1.57952612688278,8.62473692551089,2.46007718121021
0.246363636363636,3.98696109204612e-05,8.18167256188295e-05,6.61753532312741e-05,2.86982049921269e-05,0.000272040431891662,0.000401684005050917,0.00239860550146764,0.000682775377373046,1.38927193987913,2.85093529861102,2.30590565679731,1,1,1.47655994462942,8.81709194765161,2.50983051535867
0.25030303030303,3.31002129736725e-05,6.47999203774466e-05,5.62515357737988e-05,2.4036650846464e-05,0.000228252305158438,0.000314979037584595,0.00205584087364818,0.000583996635231676,1.37707258740424,2.69587975427031,2.34024016628232,1,1,1.37995994110971,9.00687891069117,2.55855744732261
0.254242424242424,2.75411147676543e-05,5.13950016272957e-05,4.78760659907402e-05,2.01867661487355e-05,0.000191582541707591,0.000247133254005716,0.00176215245841405,0.000499491335410385,1.36431534227584,2.54597498423565,2.37165604624291,1,1,1.28995706917236,9.19787597924025,2.60718607738668
0.258181818181818,2.29718431104006e-05,4.0835099370823e-05,4.08107825409673e-05,1.70047597686249e-05,0.000160885432898383,0.000194058100022154,0.00151086952662327,0.000427275611810773,1.3509066533704,2.40139231170834,2.39996231033304,1,1,1.20618813354422,9.39096535593468,2.65577562936133
0.262121212121212,1.92129625029053e-05,3.25147049426839e-05,3.48540571252052e-05,1.43729633556385e-05,0.000135196946705607,0.00015253957992023,0.00129617258020542,0.000365627757627607,1.33674330251236,2.26221302720628,2.42497363019659,1,1,1.12827681125364,9.58729181235029,2.70440839484168
0.266060606060606,1.61182644012342e-05,2.59564354755203e-05,2.98351552734795e-05,1.21949429489796e-05,0.000113714800224929,0.000120056281816661,0.00111299577994073,0.000313056416950674,1.32171708130729,2.12845895090408,2.44651864287532,1,1,1.05576654559642,9.7876070462175,2.75299623559507
0.27,1.3568476274809e-05,2.07843757402622e-05,2.56094716123226e-05,1.0391554144151e-05,9.57692817489253e-05,9.4633406472644e-05,0.000956937814357461,0.000268272035992667,1.30572155873779,2.00012196943235,2.46445057756228,1,1.01200289959561,1,10.1120508077038,2.83485553349723
