"mu","sigma"
209.915362967645,74.9249413881491
0.536756987247096,0.538883605198244
0.000993472453311384,0.000721461196877497
45.8602369658382,32.0293123771565
0.940171027289211,1.13162970759047
54.84892189048,26.2967007376591
49.89844094391,35.1907022910974
34.0806414529133,18.2857802637521
