"true"
63.9822935743748
69.300904999629
65.6990195500505
66.0003695461774
65.3367455018694
51.4390299689206
79.9980267770104
79.5403105150801
56.6303705049012
83.4664313172816
92.2510751072951
80.5303340950972
57.2962765556288
25.4141367997876
122.428806581291
70.4442436462835
94.1304711675064
112.375280319422
94.8178494405756
108.763769373684
65.6025957267901
78.066716210089
72.771761374264
30.7909094062982
106.787538822399
70.6818999037689
66.7716768899976
37.1827572109067
40.7345079644908
64.5299523649811
51.2834079218027
48.311477463532
102.118121199949
78.320488692185
38.1584246378285
65.7417967270955
69.7334553453182
72.8576100034673
94.1538175309396
105.50654182367
59.6025274866411
71.967434922676
72.0350690931546
86.9265683023962
48.304724249044
41.0823640614256
71.6250451582619
85.1192051445915
67.0308804698848
107.545825420165
92.4828822002952
49.266968090499
47.1112115207406
31.6805293278025
107.610563027576
96.1489756248605
43.8839340469056
75.3237847408177
96.427298181555
57.3222712262072
152.46400203679
57.0557612989577
84.7684725340303
64.3203551828647
54.2665361567056
66.2077739873265
25.4813306071168
64.8673793559662
57.0748585657571
149.875718009839
48.4720880292184
38.080628924597
92.0661981035962
50.2864779425198
32.880657194213
66.0034421289634
60.4580678516665
64.6742183676389
49.9798740434052
62.7360060911632
68.7269809626423
58.5287386153475
105.261798638948
40.9545532970041
72.2260197606011
92.0227371189044
80.4178928923826
50.9074061010991
103.191509967876
103.473309860287
87.46794588211
129.908467959361
107.575293520232
73.7298718597725
141.746911217547
74.7370550960702
33.8519892168965
28.383420920257
45.1051369239879
70.1985241817845
55.1174772961039
55.8934576867291
59.321623224327
61.4505045024781
56.0222497916102
104.659476687663
71.6446684478324
82.2683955887506
87.5714929044217
77.2989254031338
57.0597140552854
68.0638158290026
132.127003166252
69.385646990515
44.7461939797375
106.494203417922
45.089303315797
66.7283259790361
88.1157018763007
48.771558330259
96.9758488040641
103.56784359023
56.7692854818469
51.6132796284337
59.7341182968878
82.1107562659392
74.7704952156225
102.287358496618
40.082290888474
65.0818482821979
98.6547643546513
71.2232572457697
86.7039138900025
31.1177068130051
55.7044928242427
39.7247761217441
50.9151297975042
64.8638919232816
55.8462125419033
113.411456863102
26.7231103570877
113.505678909899
37.5644009286769
54.6147731401255
42.1120871583696
57.8068488679599
95.3216690126522
79.2492253619893
33.8633999755642
37.4737486949198
75.4241786422489
60.9863527236575
77.9553341850892
53.9763403248506
52.9826297786515
50.5130235119135
93.8682085251125
49.6230477338728
43.8205122538177
89.8600141979112
92.7643479861436
72.4950628916068
87.5326600711371
106.180165949606
58.5925936759262
122.254158991777
59.0562182359796
57.830425629633
59.8214898699037
71.2687088659041
151.974041862065
61.9587946384834
69.1129110264251
82.2085010953027
68.1355302082859
65.2707088918411
72.8368594203217
143.033621905301
125.270088228236
118.023959964528
31.5648155199922
96.3982102891094
81.369744546487
39.8588633667988
89.4080486673917
49.4269577391735
88.9481323069656
59.1655357572888
73.806284653677
34.2007836629134
65.0285856600407
81.3329670780291
58.3263527316095
60.3260478915359
34.8537315329723
42.635475016925
59.4393545633273
40.4547382154128
78.4109077836856
60.388005832248
94.8592538703695
150.631675631684
142.973088556337
