"feasible.1","feasible.2"
0.571975851389971,0.41877417297208
0.552763898079388,0.412467983485442
0.60160438981188,0.412773982482417
0.576150178083247,0.41198884584754
0.584578241887218,0.402852827429892
0.58742488288895,0.416182817264532
0.507316044208373,0.42666893425826
0.541543483560136,0.414317444095083
0.533101684842859,0.410268272916712
0.483525367954208,0.440680208379598
0.403682882217129,0.522574334754983
0.408064814890537,0.506751046285655
0.587980308634923,0.413953302960806
0.484711634521156,0.451261321619207
0.441317714796327,0.478854413016955
0.521893984742265,0.424987553516242
0.506032593612087,0.436309961720814
0.401260129492579,0.522338035531929
0.537025819882865,0.40894670295109
0.394501605107519,0.524703918978064
0.519722390931256,0.410190416250306
0.400374710196136,0.529886461406215
0.701522005209373,0.385227108587939
0.43004035860826,0.488808741112116
0.604934054647188,0.401683353981874
0.484782807711682,0.442027207228085
0.485144431332664,0.438474496066014
0.542247403560819,0.408382954050915
0.549966135866984,0.405430513097669
0.595362670091298,0.406444806541565
0.507077627441923,0.422897337307837
0.598415021861058,0.400089689219308
0.606642771040679,0.400132115666652
0.565504247737492,0.403440547440376
0.521631517098593,0.417713181566836
0.545794724165879,0.421025313820133
0.555414925878628,0.420935258462816
0.417398945656337,0.50021486642851
0.505337468737806,0.418503100593272
0.518718334376193,0.41905259818861
0.546091448427094,0.419862414120075
0.644266509718071,0.395636922192029
0.604150192682014,0.407335520222692
0.581516985984177,0.417027442776586
0.484081044099818,0.446658823640677
0.500326917661035,0.417293848935068
0.591448209768829,0.415366390580914
0.632128614019356,0.402893180170122
0.493373716146909,0.447727433104175
0.492398390179891,0.444619465347833
0.615826311159027,0.408042908536775
0.6276068077516,0.399888997696829
0.515012650085415,0.427908504485826
0.648749504649369,0.394058804027254
0.505031620264144,0.427338682713902
0.642505639305937,0.397394408474897
0.527176328195613,0.416612106239377
0.493812725790828,0.422792595113285
0.643605189784092,0.395424146477184
0.53914961865505,0.409594624573579
0.389864158661796,0.525558733220925
0.541503445349738,0.420270589179948
0.600260545409587,0.403775669885029
0.414292808154998,0.517451207979568
0.580872929295991,0.402964106977845
0.524911044397363,0.408668557038601
0.398016008934879,0.518174487108085
0.618190120438447,0.397574557491532
0.576086441372982,0.418482310561799
0.562546617782312,0.425656410260212
0.585336837238839,0.418625088992347
0.522911738304247,0.420061600627566
0.397492171506572,0.527516518211272
0.533540855367396,0.415436776563858
0.527354240517388,0.430108468643075
0.394020297639912,0.525566541516888
0.592358899019689,0.40973333746549
0.613378665562645,0.407111451292373
0.456720541651926,0.466756435262929
0.532119545059362,0.410140876582477
0.405131055946823,0.516815780262444
0.509806354600894,0.427271021090311
0.665602680012935,0.394751782349916
0.527102496910812,0.419328134843893
0.409480052241904,0.508146588142251
0.585279834755794,0.405954727694448
0.5311693411695,0.431901795631251
0.50828975726773,0.42693891605387
0.509251364855771,0.413112377128166
0.538666890678762,0.417651261240342
0.61266686339969,0.409368200885677
0.507637439928621,0.41538748126507
0.382672153676155,0.525539153472239
0.401464403070079,0.520490702852136
0.403484503960456,0.53120313329499
0.591707852422348,0.400313862199592
0.681679639021875,0.387153859776044
0.681631008784196,0.389773600385222
0.407573500451245,0.51018520519956
0.614913180215219,0.408723796926485
0.513763578113441,0.422782776564653
0.417537073206571,0.498203323840918
0.494712656312152,0.43233622293982
0.578883873084658,0.420199112180423
0.536165049471839,0.43406230607989
0.587528450843613,0.405163110578558
0.618768598946475,0.399853682421739
0.507141081752731,0.411500850038617
0.409727179432774,0.5134724359069
0.402192210864383,0.514285426298256
0.526956816720031,0.426574567394399
0.543919709220906,0.420620498687082
0.505053276618705,0.423716977183933
0.507481114327873,0.432618746997525
0.536539106465238,0.429454143754679
0.558350638940905,0.408024517966812
0.470864978925551,0.455864238133065
0.409810937087883,0.532726508601229
0.523423618900615,0.416549369754931
0.566903039887324,0.406952676953734
0.548197653575172,0.418921816111307
0.518390837200256,0.413825802946868
0.627550819090277,0.401481565194011
0.669157581985402,0.393429643655189
0.505021870758154,0.436741136175147
0.618133093780561,0.405004199680593
0.516924963261762,0.416124300947299
0.562883548744549,0.409601335193063
0.438048772574905,0.482764322819384
0.55516826036083,0.421886735633695
0.402929298798847,0.525203545249738
0.590430924770439,0.398747852115962
0.483976043088767,0.444009550913638
0.513464271341856,0.427426982870323
0.567340150213987,0.414084021961894
0.49928734080106,0.431882666217692
0.398755269180646,0.529969519738597
0.526905433064222,0.425791043456243
0.520216620647192,0.416294105506984
0.507084045696694,0.432495250234939
0.399971311402416,0.513822017885013
0.485487264040259,0.436531161518218
0.523587778361414,0.421728595349626
0.631511920871509,0.402321413801487
0.532840497248354,0.409499413126118
0.583933351675735,0.413369730460013
0.576552457787031,0.40236788538509
0.404288072264518,0.516744816887546
0.492772535238005,0.451896654772405
0.409558107951689,0.513114783851735
0.639397970133503,0.396166367209163
0.393221905026394,0.522105884501154
0.520489950852788,0.440205112909994
0.592675737411645,0.404079341702424
0.501530645551872,0.441392114013152
0.527348890422187,0.422324367898926
0.541201388191553,0.41180008269707
0.60805542421849,0.407354953028471
0.658950351460588,0.396299342291339
0.536129315013478,0.417793760154205
0.527436141504424,0.435233626517796
0.577514024929427,0.408848188448492
0.575902792957085,0.408898215357286
0.500723901134012,0.446516674879026
0.464958969767457,0.460858492209353
0.540222154577018,0.426222300866246
0.574834940995777,0.419530813696643
0.538084860552079,0.426144954566893
0.385677445883104,0.528772814289336
0.57310496265149,0.415839003997752
0.410758714250778,0.504035317621122
0.627515222850577,0.397894779805548
0.605708277877059,0.405572353438043
0.463713620224921,0.458473438235989
0.53316103674046,0.418410373814593
0.645847476569207,0.396090591466704
0.557512529810781,0.410621022689575
0.515098243664922,0.425532111620852
0.528413598144497,0.431374484794387
0.643486795194857,0.397176891705105
0.504710928943923,0.417199346009865
0.528060441487003,0.411339496371944
0.595815567615449,0.398481659756745
0.505537276041899,0.41772626207809
0.504571297227221,0.438066643478158
0.443999213166358,0.474917927144184
0.409607636669124,0.507157981674052
0.509514326692033,0.435357608607926
0.585136723022587,0.41436662511009
0.48723185073246,0.449735356107575
0.550175452325298,0.412202325631718
0.528597637678457,0.414704286798378
0.67817102930184,0.388023862871162
0.549524450162475,0.414179403536785
0.634304322413141,0.396077995473645
0.629203015865732,0.402882605380006
0.636409525185623,0.398804431159317
0.494898220170308,0.427060947975519
0.500963339839659,0.446249128058385
0.658145073965562,0.395614783662953
0.481738756404875,0.455812945945999
0.497632690309191,0.420099292086926
0.506114887631023,0.440743365731479
0.502049051852312,0.432024159395173
0.686011237842443,0.385984474965937
0.388661575719391,0.526479338689456
0.574078797664971,0.41206667607453
0.4735485254308,0.451759610342879
0.490100335140303,0.42782411101571
0.497046533926029,0.446228090713976
0.596601534657658,0.412797228237418
0.599962190572864,0.413202521427392
0.53970960368312,0.414233108272494
0.489306722634758,0.449053885721513
0.461647662580048,0.465537672719255
0.544690200592496,0.419633572991122
0.532149948573071,0.432409591294611
0.507156621522622,0.423647836193061
0.488281996195237,0.446202975558979
0.663270299290458,0.391154039809038
0.435199624794924,0.483707509835467
0.497621124333332,0.444279814531051
0.581620806701181,0.41979471958874
0.421719605750532,0.499323408473388
0.487540668004535,0.447349368943276
0.557118350505815,0.405427232162117
0.560547216750472,0.408318350011869
0.473929364230114,0.453438159350785
0.643427010962197,0.394199840914463
0.482534671785394,0.441580513649094
0.585811789230648,0.41268929439361
0.614835624791055,0.39662695212953
0.473710947481338,0.447994512903171
0.402208471428133,0.523392000620791
0.505709579295744,0.446713987859143
0.540676179385642,0.41196246485122
0.610112439002926,0.397554405115915
0.506246761584645,0.423227712390421
0.404119046558875,0.525917302508564
0.500509107745076,0.428799873039573
0.468117376381909,0.455959537420413
0.553792012828768,0.409754998879952
0.511249783288222,0.437441373480016
0.582915225655856,0.415780348034233
0.508498231209386,0.441983286373988
0.533398105538133,0.413802436563328
0.49083648790386,0.429825454655322
0.408382529862232,0.530981199955742
0.508953518070374,0.412405611145033
0.55354125173101,0.417076140686027
0.506511227346829,0.444301225471133
