"p1","p2"
0.625418060200669,0.625418060200669
0.62876254180602,0.62876254180602
0.632107023411371,0.632107023411371
0.635451505016722,0.635451505016722
0.638795986622074,0.638795986622074
0.642140468227425,0.642140468227425
0.645484949832776,0.645484949832776
0.648829431438127,0.648829431438127
0.652173913043478,0.652173913043478
0.655518394648829,0.655518394648829
0.658862876254181,0.658862876254181
0.662207357859532,0.662207357859532
0.665551839464883,0.665551839464883
0.668896321070234,0.668896321070234
0.672240802675585,0.672240802675585
0.675585284280936,0.675585284280936
0.678929765886288,0.678929765886288
0.682274247491639,0.682274247491639
0.68561872909699,0.68561872909699
0.688963210702341,0.688963210702341
0.692307692307692,0.692307692307692
0.695652173913043,0.695652173913043
0.698996655518395,0.698996655518395
0.702341137123746,0.702341137123746
0.705685618729097,0.705685618729097
0.709030100334448,0.709030100334448
0.712374581939799,0.712374581939799
0.71571906354515,0.71571906354515
0.719063545150502,0.719063545150502
0.722408026755853,0.722408026755853
0.725752508361204,0.725752508361204
0.729096989966555,0.729096989966555
0.732441471571906,0.732441471571906
0.735785953177257,0.735785953177257
0.739130434782609,0.739130434782609
0.74247491638796,0.74247491638796
0.745819397993311,0.745819397993311
0.749163879598662,0.749163879598662
0.752508361204013,0.752508361204013
0.755852842809364,0.755852842809364
0.759197324414716,0.759197324414716
0.762541806020067,0.762541806020067
0.765886287625418,0.765886287625418
0.769230769230769,0.769230769230769
0.77257525083612,0.77257525083612
0.775919732441472,0.775919732441472
0.779264214046823,0.779264214046823
0.782608695652174,0.782608695652174
0.785953177257525,0.785953177257525
0.789297658862876,0.789297658862876
0.792642140468227,0.792642140468227
0.795986622073579,0.795986622073579
0.79933110367893,0.79933110367893
0.802675585284281,0.802675585284281
0.806020066889632,0.806020066889632
0.809364548494983,0.809364548494983
0.812709030100334,0.812709030100334
0.816053511705686,0.816053511705686
0.819397993311037,0.819397993311037
0.822742474916388,0.822742474916388
0.826086956521739,0.826086956521739
0.82943143812709,0.82943143812709
0.832775919732441,0.832775919732441
0.836120401337793,0.836120401337793
0.839464882943144,0.839464882943144
0.842809364548495,0.842809364548495
0.846153846153846,0.846153846153846
0.849498327759197,0.849498327759197
0.852842809364548,0.852842809364548
0.8561872909699,0.8561872909699
0.859531772575251,0.859531772575251
0.862876254180602,0.862876254180602
0.866220735785953,0.866220735785953
0.869565217391304,0.869565217391304
0.872909698996655,0.872909698996655
0.876254180602007,0.876254180602007
0.879598662207358,0.879598662207358
0.882943143812709,0.882943143812709
0.88628762541806,0.88628762541806
0.889632107023411,0.889632107023411
0.892976588628763,0.892976588628763
0.896321070234114,0.896321070234114
0.899665551839465,0.899665551839465
0.903010033444816,0.903010033444816
0.906354515050167,0.906354515050167
0.909698996655518,0.909698996655518
0.91304347826087,0.91304347826087
0.916387959866221,0.916387959866221
0.919732441471572,0.919732441471572
0.923076923076923,0.923076923076923
0.926421404682274,0.926421404682274
0.929765886287625,0.929765886287625
0.933110367892977,0.933110367892977
0.936454849498328,0.936454849498328
0.939799331103679,0.939799331103679
0.94314381270903,0.94314381270903
0.946488294314381,0.946488294314381
0.949832775919732,0.949832775919732
0.953177257525084,0.953177257525084
0.956521739130435,0.956521739130435
0.959866220735786,0.959866220735786
0.963210702341137,0.963210702341137
0.966555183946488,0.966555183946488
0.969899665551839,0.969899665551839
0.973244147157191,0.973244147157191
0.976588628762542,0.976588628762542
0.979933110367893,0.979933110367893
0.983277591973244,0.983277591973244
0.986622073578595,0.986622073578595
0.989966555183946,0.989966555183946
0.993311036789298,0.993311036789298
0.996655518394649,0.996655518394649
1,1
